epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.8369987607002258,2.9999999242136255e-05,0.4424963891506195,0.826537695909574,0.8547281622886658,0.42878004908561707,0.8483140172944283
1,0.8657317757606506,2.9999999242136255e-05,0.35524365305900574,0.8564495449989258,0.8643215894699097,0.3821674585342407,0.8554297326563353
2,0.8818976283073425,2.9999999242136255e-05,0.30424079298973083,0.8734504129367024,0.8752855062484741,0.35657885670661926,0.8696968345553427
3,0.8965212106704712,2.9999999242136255e-05,0.2688356637954712,0.8894833201421309,0.8894472122192383,0.31330323219299316,0.8829423814052939
4,0.9059179425239563,2.9999999242136255e-05,0.24405264854431152,0.8994041639399127,0.8978985548019409,0.29766494035720825,0.892703023224813
5,0.9172855019569397,2.9999999242136255e-05,0.21533635258674622,0.9115919044819705,0.9052078723907471,0.279876708984375,0.8999740947317825
6,0.9264252185821533,2.9999999242136255e-05,0.19324997067451477,0.921722454568462,0.9072635769844055,0.2747170031070709,0.9017978470433456
7,0.9300525784492493,2.9999999242136255e-05,0.18328019976615906,0.9253731654886663,0.909547746181488,0.2733434736728668,0.9043146482216742
8,0.9379355907440186,2.9999999242136255e-05,0.1674092561006546,0.9340567296716303,0.909547746181488,0.2780894637107849,0.9044831039352468
9,0.9435622096061707,2.9999999242136255e-05,0.15396004915237427,0.9399334251311571,0.9177706837654114,0.2668572962284088,0.9139807380119902
10,0.9487318396568298,2.9999999242136255e-05,0.14008773863315582,0.9455454158406225,0.9223389625549316,0.2653495967388153,0.91897606275234
11,0.9523020386695862,2.9999999242136255e-05,0.13047362864017487,0.9493641851577045,0.9141160249710083,0.2761323153972626,0.9092979566844509
12,0.9562721252441406,2.9999999242136255e-05,0.12111163139343262,0.953519146771793,0.913887619972229,0.28250226378440857,0.9091657410525261
13,0.9601565003395081,2.9999999242136255e-05,0.11255733668804169,0.957691512650928,0.9230242371559143,0.26694464683532715,0.9186953436453993
14,0.9639552235603333,5.999999757477781e-06,0.10242311656475067,0.9618601629899207,0.925308346748352,0.26551952958106995,0.9218430183412456
15,0.9641551375389099,5.999999757477781e-06,0.10072199255228043,0.9619828395165796,0.9257652163505554,0.266238808631897,0.9223573406460612
16,0.9641551375389099,5.999999757477781e-06,0.0988120585680008,0.9620214380500585,0.9266788363456726,0.27168571949005127,0.9232797700845832
17,0.9659830927848816,1.1999999287581886e-06,0.0946691706776619,0.9640585193850948,0.9269072413444519,0.27195990085601807,0.9235783503015309
18,0.9653832912445068,1.1999999287581886e-06,0.09683018922805786,0.9635767747928097,0.9257652163505554,0.27113357186317444,0.9225045657557727
19,0.9643550515174866,1.1999999287581886e-06,0.09616108983755112,0.9624215767705993,0.9273641109466553,0.2676716148853302,0.9241751421547841
