epoch,accuracy,learning_rate,loss,macro_f1,val_accuracy,val_loss,val_macro_f1
0,0.8474808931350708,2.9999999242136255e-05,0.4109499156475067,0.8370670576157362,0.8638647794723511,0.3869425058364868,0.8570956839627832
1,0.8828401565551758,2.9999999242136255e-05,0.30909913778305054,0.8745172772292236,0.8796253800392151,0.33667507767677307,0.870820213475364
2,0.9012624025344849,2.9999999242136255e-05,0.25316786766052246,0.894430998494929,0.8965281248092651,0.3036189377307892,0.8913450678362855
3,0.9171712398529053,2.9999999242136255e-05,0.2127721607685089,0.9115082449565143,0.9086340665817261,0.2700515389442444,0.9024423065374791
4,0.9331943392753601,2.9999999242136255e-05,0.18315459787845612,0.9285917791686451,0.9209684729576111,0.2588944733142853,0.9168448009411531
5,0.9434764981269836,2.9999999242136255e-05,0.15356920659542084,0.9397129059919742,0.9152581095695496,0.2660224139690399,0.9098789630130295
6,0.9518164992332458,2.9999999242136255e-05,0.13183505833148956,0.948771726185436,0.9102329611778259,0.2804473638534546,0.9047835370037483
7,0.9568719267845154,2.9999999242136255e-05,0.11746014654636383,0.954205822093095,0.9191411733627319,0.2577548027038574,0.9138533805899112
8,0.962155818939209,2.9999999242136255e-05,0.10799869149923325,0.9599664234487606,0.9186843037605286,0.27019357681274414,0.9137595216183083
9,0.9664971828460693,2.9999999242136255e-05,0.09595733135938644,0.9645256714321078,0.9177706837654114,0.2791522741317749,0.9135314511579242
10,0.9684394001960754,2.9999999242136255e-05,0.0872814878821373,0.9666491116674527,0.9307903051376343,0.24434223771095276,0.9276367472777632
11,0.9716097116470337,2.9999999242136255e-05,0.08030477166175842,0.9700923241016128,0.9243947267532349,0.27244171500205994,0.9202939930680406
12,0.9732377529144287,2.9999999242136255e-05,0.07461673021316528,0.9718200922730458,0.9230242371559143,0.27674365043640137,0.9193295628040705
13,0.9754369854927063,2.9999999242136255e-05,0.0692981705069542,0.9742224914072952,0.9266788363456726,0.2615678608417511,0.923263368761776
14,0.979492723941803,5.999999757477781e-06,0.060584139078855515,0.9784747704550882,0.9307903051376343,0.25589460134506226,0.9269970535275127
15,0.9798355102539062,5.999999757477781e-06,0.056982431560754776,0.9788055048507392,0.9358154535293579,0.23803426325321198,0.9325418722161323
16,0.97957843542099,5.999999757477781e-06,0.056865353137254715,0.9786279248883674,0.9317039847373962,0.2532183527946472,0.9283598853472247
17,0.9800354242324829,5.999999757477781e-06,0.054427605122327805,0.9790907745718844,0.9307903051376343,0.2652026116847992,0.927286169249493
18,0.980263888835907,5.999999757477781e-06,0.05444621294736862,0.9795122126734274,0.9374143481254578,0.23580099642276764,0.9344044961006024
19,0.9814063906669617,5.999999757477781e-06,0.05260305479168892,0.9806589617373951,0.9387848377227783,0.23481447994709015,0.9360119841154804
